session_nr,date,speech_id,first_name,last_name,fraktion,speech_len,Parlamentarische Diskussionskultur / Debattenbeiträge,Ukraine / Russland / Europäische Sicherheitspolitik,"Bildung, Soziales und Kommunalfinanzierung",Energie- und Wirtschaftspolitik,Fragestunde und Parlamentarische Anfragen,Gesetzgebungsverfahren und Verwaltung,Bundeswehr / Auslandseinsätze / Verteidigung,"Demokratie, Gesellschaft und Wertedebatte",dominant_topic_id,dominant_topic_label
120,2023-09-08,ID2012003800,Carsten,Brodesser,CDU/CSU,660,0.0302287344547716,0.0,0.0298495583653747,0.0118949825576716,0.0041871189586901,0.0077752753961981,0.0013187982555502,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012003900,Dennis,Rohde,SPD,732,0.0167964392832385,0.0050282538248022,0.0342068275786555,0.0098011319044933,0.0,0.0,0.0071119556942342,0.0283824224398775,3,"Bildung, Soziales und Kommunalfinanzierung"
120,2023-09-08,ID2012004000,Katharina,Dröge,Grüne,648,0.0114104905765589,0.0019848035716401,0.0254735550224773,0.0371984007702247,0.0,0.03415997073237,0.0016856127258399,0.0138853881583028,4,Energie- und Wirtschaftspolitik
120,2023-09-08,ID2012004100,Alexander,Dobrindt,CDU/CSU,663,0.0270696399090804,0.0,0.0142551187998779,0.0149050021132108,0.0,0.0178390734227848,0.001868840913738,0.0164785694170947,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004200,Matthias,Miersch,SPD,1244,0.0479290077063789,0.0,0.0,0.0053501231641114,0.0232698649501535,0.0542709183025832,0.0044890392073428,0.0016450891975393,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012004300,Marc,Bernhard,AfD,508,0.0452023454448001,0.0,0.0,0.0337302752141115,0.0,0.0,0.0,0.0090166320799181,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004400,Christian,Dürr,FDP,1112,0.0500716232983321,0.0038634443169043,0.0,0.0075096548385347,0.0186183686642363,0.0291320843116805,0.0026055915965035,0.0030170615558124,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004500,Dietmar,Bartsch,Die Linke,714,0.0455558660707808,0.0,0.0,0.0266829429749687,0.0,0.020879612249663,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004600,Robert,Habeck,Unbekannt,995,0.0328049923902304,0.0,0.0058541151286671,0.0320390713100465,0.0125524870035229,0.0315247422968268,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004700,Jens,Spahn,CDU/CSU,615,0.0356795200356574,0.0,0.008371863558508,0.0314969370419928,9.221609120027825e-05,0.0058897957457722,0.0,0.0148676819809378,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004800,Verena,Hubertz,SPD,672,0.0351938435652033,0.0,0.0045023249542754,0.0214800834934929,0.0176233950237456,0.0234157841939485,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012004900,Ralph,Lenkert,Die Linke,214,0.0186163963170453,0.0,0.0,0.0,0.0230343045321822,0.0226164589083886,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
120,2023-09-08,ID2012005000,Verena,Hubertz,SPD,44,0.0050179158892401,0.0021166727030288,0.0028297456768288,0.0007105018424325,0.0204418541063199,0.0106365483902346,5.14161157785625e-05,0.0114500526451053,5,Fragestunde und Parlamentarische Anfragen
120,2023-09-08,ID2012005100,Steffen,Kotré,AfD,487,0.0179465680372304,0.0003928727310531,0.0,0.0532280501766907,0.0,0.000392752369555,0.0,0.007896981744288,4,Energie- und Wirtschaftspolitik
120,2023-09-08,ID2012005200,Lukas,Köhler,FDP,695,0.0308220987071573,0.0064722698591008,0.0,0.0175252458441612,0.0164949286428892,0.0289707757708134,0.0,0.0046037851609054,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012005300,René,Bochmann,AfD,119,0.0276076071077666,0.0,0.0,0.0,0.0314982554215935,0.0127308011629223,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
120,2023-09-08,ID2012005400,Lukas,Köhler,FDP,236,0.0216638140948294,0.0,0.0,0.0193931252090217,0.0187605627198478,0.0259195692914702,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012005500,Thomas,Heilmann,CDU/CSU,613,0.0391811916723267,0.0,0.0,0.0020357266595508,0.0178444515025693,0.0337266961343785,0.0,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012005600,Julia,Verlinden,Grüne,275,0.011767869106091,0.0125642889019824,0.0106366441745939,0.0351709351869429,0.0103504715518868,0.004576350440929,0.0,0.0,4,Energie- und Wirtschaftspolitik
120,2023-09-08,ID2012005700,Jan-Marco,Luczak,CDU/CSU,591,0.0427923094834446,0.0,0.0,0.0085468847021936,0.0095443752620993,0.010377322219407,0.0010317663135368,0.0153023663893979,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012005800,Nina,Scheer,SPD,996,0.0313706686883561,0.0,0.0,0.0430908954469046,0.0123440456014511,0.0314366192230802,0.0,0.0,4,Energie- und Wirtschaftspolitik
120,2023-09-08,ID2012005900,Marc,Bernhard,AfD,183,0.0135948084249945,0.0,0.0043229213986693,0.0211716892799156,0.0364366384036764,0.0,0.0,0.0034083309410862,5,Fragestunde und Parlamentarische Anfragen
120,2023-09-08,ID2012006000,Nina,Scheer,SPD,130,0.0146112066669472,0.0,0.0,0.0087067637376615,0.0,0.0269748532059125,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012006100,Carina,Konrad,FDP,589,0.0182452183415462,0.0,0.0,0.0098911023397213,0.0132535794565251,0.0427794446800714,0.0050711014434551,0.0261986966374516,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012006200,Andreas,Jung,CDU/CSU,550,0.0229977463428294,0.0,0.0047694265735494,0.0343034618748342,0.0074791314459268,0.0260404837326885,0.0,0.0,4,Energie- und Wirtschaftspolitik
120,2023-09-08,ID2012006300,Timon,Gremmels,SPD,721,0.033873673501307,0.0,0.0,0.0221639023521692,0.0,0.0427808790185809,0.0,0.0117582667256622,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012006400,Robert,Farle,Fraktionslos,431,0.0345126375609395,0.0073558839597003,0.0,0.0232451270322738,0.006764919377016,0.0034742821241736,0.0,0.0016604050404347,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012006500,Kevin,Kühnert,SPD,1440,0.0419628068164789,0.0,0.0165459190721079,0.0182776437983171,0.0105113351035028,0.0217107415286092,0.0,0.0092996825422032,1,Parlamentarische Diskussionskultur / Debattenbeiträge
120,2023-09-08,ID2012006600,Stephan,Brandner,AfD,217,0.0259332527881209,0.0,0.0,0.0,0.0330801057772099,0.0,0.0,0.0210991698789309,5,Fragestunde und Parlamentarische Anfragen
120,2023-09-08,ID2012006700,Kevin,Kühnert,SPD,202,0.0080154810519498,0.0,0.0003513162108821,0.0,0.0303813583307133,0.0,0.0067370161325396,0.0358931599000295,8,"Demokratie, Gesellschaft und Wertedebatte"
120,2023-09-08,ID2012006800,Canan,Bayram,Grüne,453,0.0112808840087988,0.0,0.0073936459953926,0.0075250800604502,0.0011011942319079,0.0425954953508253,0.0026872232296551,0.0161418406862927,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012006900,Christoph,Hoffmann,FDP,118,0.000162155475684,0.0,0.0,0.0242636302729468,0.0,0.0355260925248392,0.0,0.0,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012007000,Wolfgang,Kubicki,FDP,411,0.0,0.0,0.0,0.0040748554845142,0.0128437017468421,0.0479770755268861,0.0053447207139999,0.0191235630835149,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012007100,Till,Mansmann,FDP,314,0.0,0.0003363738840096,0.001778826399846,0.0303666327976159,0.0,0.0378402791960573,0.0,0.0126561195556291,6,Gesetzgebungsverfahren und Verwaltung
120,2023-09-08,ID2012007200,Stefan,Seidler,Fraktionslos,116,0.0,0.0,0.0,0.0264611569711805,0.0,0.0293512186115795,0.0055091954800378,0.0128321326091608,6,Gesetzgebungsverfahren und Verwaltung
121,2023-09-20,ID2012100100,Nancy,Faeser,Unbekannt,474,0.0,0.0210224646987681,0.035253612031392,0.0,0.0041020819966955,0.0279545620087982,0.0,0.0150441560771707,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012100200,Bettina,Stark-Watzinger,Unbekannt,596,5.974364103589675e-05,0.0122992306495076,0.0675667058005242,0.0136495630239424,0.0,0.0,0.0,0.0177189395276273,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012100300,Josef,Oster,CDU/CSU,124,0.0095873536647484,0.001464970911423,0.0,0.0,0.0501811031743887,0.0,0.0021163609474514,0.0060593209553942,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012100400,Nancy,Faeser,Unbekannt,134,0.006827752736016,0.0232616080826142,0.0,0.0,0.0728740248524002,0.0,0.0,0.0026658399221571,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012100500,Josef,Oster,CDU/CSU,75,0.0138986280182115,0.0001197638085386,0.0,0.0,0.0193972459820577,0.0076604846581902,0.0,0.0098023889646747,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012100600,Nancy,Faeser,Unbekannt,126,0.0134376086849382,0.005277222366024,0.0,0.0,0.0491637257241311,0.0055731731568929,0.0,0.0017804475945535,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012100700,Laura,Kraft,Grüne,121,0.0,0.0,0.0457760482165573,0.0077060058048985,0.0488376072381146,0.0,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012100800,Bettina,Stark-Watzinger,Unbekannt,205,0.0,0.0,0.0471636031031483,0.0,0.0489103757504969,0.0,0.0,0.0011749845643675,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012100900,Laura,Kraft,Grüne,56,0.0078493068134719,0.0,0.0199059843735014,0.0,0.0036744830945947,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012101000,Bettina,Stark-Watzinger,Unbekannt,138,0.0,0.0,0.0200149987955992,0.0083412645512154,0.0336719628482235,0.0090662545873665,0.0,0.0003729378239067,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101100,Gottfried,Curio,AfD,173,0.0118503212276556,0.0,0.0,0.0,0.0202290371589778,0.0064283429119702,0.0,0.0141798661889606,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101200,Nancy,Faeser,Unbekannt,167,0.0248125268240462,0.0,0.0,0.0,0.0317183651712958,9.889302369539773e-05,0.0006693208306595,9.947454128093577e-05,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101300,Gottfried,Curio,AfD,73,0.0088486207281912,0.00198386035602,0.0,0.006248693382066,0.0,0.0005192681709888,0.0057675819358204,0.0070169689941699,1,Parlamentarische Diskussionskultur / Debattenbeiträge
121,2023-09-20,ID2012101400,Nancy,Faeser,Unbekannt,125,0.0017064394007798,0.009049811408875,0.001442364076563,0.0058876291513194,0.0657143216116397,0.0131034296392709,0.0,0.0105530739770634,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101500,Uli,Grötsch,SPD,152,0.0071650853000868,0.0,0.0,0.0,0.0805389966004809,0.0,0.0,0.0273009020194223,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101600,Nancy,Faeser,Unbekannt,136,0.0,0.0,0.0,0.0,0.0236206975458677,0.0223159170999155,0.0,0.0338675291307202,8,"Demokratie, Gesellschaft und Wertedebatte"
121,2023-09-20,ID2012101700,Uli,Grötsch,SPD,48,0.0,0.0057280453287934,0.0002198659187343,0.0,0.0425403622127741,0.0,0.0,0.0351484732965101,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101800,Nancy,Faeser,Unbekannt,59,0.0,0.0,0.0043008156980172,0.0025247040038073,0.0737415187906695,0.0,0.0008083608128325,0.013324635105338,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012101900,Janine,Wissler,Die Linke,154,0.0,0.0,0.0240752099525454,0.0,0.0265514452628674,0.0,0.0,0.0203828336379755,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102000,Nancy,Faeser,Unbekannt,229,0.013776465250393,0.0,0.0289716442170926,0.0,0.0324770297018599,0.0,0.0050288107443929,0.0014141423720967,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102100,Janine,Wissler,Die Linke,117,0.005888343005318,0.0,0.0319095503902975,0.0006880163522158,0.0142922414737609,0.0,0.0,0.0036115668206977,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012102200,Nancy,Faeser,Unbekannt,132,0.0189662671041768,0.0,0.0128270372727808,0.0,0.0343987131990469,0.0,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102300,Stephan,Seiter,FDP,133,0.0027326830201861,0.0033170047123012,0.0390579436383655,0.0027550299024108,0.0615503074750872,0.0,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102400,Bettina,Stark-Watzinger,Unbekannt,206,0.0006340158638931,0.0,0.0242503968680914,0.0037820152796165,0.0302958322598582,0.0056926613765781,0.0,0.0110583493075046,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102500,Stephan,Seiter,FDP,78,0.0,0.0004975294827146,0.0008199679581966,0.0234242863386898,0.0226763465911015,0.0129226355357423,0.0005652592434757,0.0,4,Energie- und Wirtschaftspolitik
121,2023-09-20,ID2012102600,Bettina,Stark-Watzinger,Unbekannt,129,0.0,0.0,0.0209477377085295,0.0,0.0343353676420848,0.0153156823810167,0.0070946999766916,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102700,Mechthilde,Wittmann,CDU/CSU,192,0.0119626045685583,0.0110500322393412,0.0121801837562098,0.0031855484594475,0.0272957892909869,0.0,0.004338543224129,0.0138369565067216,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102800,Nancy,Faeser,Unbekannt,114,0.0,0.0179155662458916,0.0,0.0,0.0815523374584333,0.0146209227528735,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012102900,Mechthilde,Wittmann,CDU/CSU,84,0.013662090738128,0.0,0.0,0.0066712481660851,0.041881514857799,0.0,0.0,0.0134578347558649,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103000,Nancy,Faeser,Unbekannt,152,0.0,0.0114051937264935,0.004102451001099,0.0,0.0782689867750764,0.0125880885075056,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103100,Beatrix,von Storch,AfD,96,0.0,0.0092447825907662,0.0053100222001698,0.0,0.0195006134613398,0.0019978255467219,0.0,0.0214246828037464,8,"Demokratie, Gesellschaft und Wertedebatte"
121,2023-09-20,ID2012103200,Nancy,Faeser,Unbekannt,76,0.0053013579362939,0.0052972403821999,0.0107916620928965,0.0033813038215665,0.0279159038646448,0.0019208538090436,0.0,0.018380562960177,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103300,Alexander,Throm,CDU/CSU,92,0.0046799612504217,0.0033531768377888,0.0045032975855689,0.0,0.0335445684462537,0.0024564051453701,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103400,Nancy,Faeser,Unbekannt,217,0.0029910478953092,0.0023940562764339,0.0,0.0,0.0611167299314675,0.0135406225984677,0.0,0.0148716034360468,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103500,Martin,Hess,AfD,87,0.0,0.0003298732086055,0.0006657040641184,0.0,0.0161009650390563,0.0109737644215223,0.0009647948925242,0.0065767041731757,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103600,Nancy,Faeser,Unbekannt,150,0.008571514673128,0.0,0.0,0.0,0.0492542927868438,0.0,0.0,0.0238367059991041,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103700,Stephan,Brandner,AfD,102,0.0084963956408813,0.0015480684056708,0.0,0.0,0.0029171319754663,0.006454557529899,0.0,0.0151478655828483,8,"Demokratie, Gesellschaft und Wertedebatte"
121,2023-09-20,ID2012103800,Nancy,Faeser,Unbekannt,72,0.0066845331985277,0.0,0.0,0.0,0.0522577119756136,0.0,0.0,0.011511511017684,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012103900,Sebastian,Hartmann,SPD,110,0.0027587478040804,0.0250705104480307,0.0,0.0,0.0253849564051946,0.023848288418743,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104000,Nancy,Faeser,Unbekannt,149,0.011706109820392,0.0247470598326122,0.0177650450592701,0.0,0.0361664638025874,0.0097111890200318,0.0,0.0007217790720817,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104100,Josef,Oster,CDU/CSU,60,0.0023732052196853,0.0010212118425867,0.0,0.0,0.0656568850722192,0.0039374496170814,0.0026023573761904,0.0058174991087725,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104200,Nancy,Faeser,Unbekannt,103,0.0117455603976001,0.003303616490195,0.0,0.0,0.0554397931979093,0.0,0.0,0.0100204830352481,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104300,Martin,Sichert,AfD,79,0.0,0.0004130056786108,0.0,0.0,0.0300928357387137,0.0,0.0,0.0324854107476786,8,"Demokratie, Gesellschaft und Wertedebatte"
121,2023-09-20,ID2012104400,Nancy,Faeser,Unbekannt,53,0.012171091101729,0.0,0.0,0.0047234388428587,0.0195052207981929,0.0,0.0009665843317075,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104500,Stephan,Thomae,FDP,156,0.0052577996221105,0.0217658260992233,0.0080153741767096,0.001009931370451,0.0500000046503915,0.0057709356449127,0.0,0.0044826206922987,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104600,Nancy,Faeser,Unbekannt,215,0.0,0.0081121836403441,0.0153408204850843,0.0,0.0367940492919075,0.014754103391213,0.0,0.0159835657881659,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012104700,Steffen,Janich,AfD,86,0.010082139676003,0.0,0.0069515461287568,0.005035934191385,0.0016387050530684,0.0,0.0,0.006261729864205,1,Parlamentarische Diskussionskultur / Debattenbeiträge
121,2023-09-20,ID2012104800,Nancy,Faeser,Unbekannt,80,0.0165594411259249,0.0,0.00351283233687,0.0,0.0162638564230894,0.0105573597606155,0.0013739319338555,0.0,1,Parlamentarische Diskussionskultur / Debattenbeiträge
121,2023-09-20,ID2012104900,Lamya,Kaddor,Grüne,124,0.0,0.0119383555289472,0.0,0.0007735285235489,0.0524360148026018,0.0,0.0,0.0351082983073012,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105000,Nancy,Faeser,Unbekannt,157,0.0075346038001291,0.0,0.0079808554075651,0.0,0.0379298138374101,0.0033075575558916,0.0026104187338542,0.0242594939770786,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105100,Lamya,Kaddor,Grüne,80,0.0,0.0,0.0018746823668991,0.0056838169982077,0.0453995091046169,0.0057120502503127,0.0040708592724841,0.0105991421247264,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105200,Nancy,Faeser,Unbekannt,92,0.0052492807002068,0.0,0.0,0.0,0.0216543585589826,0.0153868416096123,0.0010515810416651,0.0030140205816334,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105300,Martin,Hess,AfD,183,0.0047246585331873,0.0,0.0,0.0071164600691913,0.0385224495049921,0.0059920380082749,0.0024911289647689,0.0283096746739552,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105400,Nancy,Faeser,Unbekannt,110,0.0119287661771415,0.0,0.0,0.0,0.0805541090868026,0.0080008289759592,0.002130883266518,0.0117280792363941,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105500,Martin,Hess,AfD,48,0.0044414760890175,0.0,0.0,0.0135628839035822,0.0172976108961553,0.0,0.0,0.0297676670115207,8,"Demokratie, Gesellschaft und Wertedebatte"
121,2023-09-20,ID2012105600,Nancy,Faeser,Unbekannt,89,0.0046675167238931,0.0,0.0,0.0,0.0592559597335607,0.0,0.0,0.0188219971913055,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105700,Stephan,Brandner,AfD,83,0.0012721269032031,0.001051910855381,0.0,0.0,0.0552299483767267,0.0,0.0130406855700992,0.001059494910137,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105800,Nancy,Faeser,Unbekannt,65,0.0090565117631452,0.0040988317276987,0.0,0.0,0.0150442241387602,0.0,0.0027804815684202,0.0089604268293126,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012105900,Lina,Seitzl,SPD,108,0.0,0.0,0.0406827740558201,0.0,0.0431304493933203,0.0005504165783482,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012106000,Bettina,Stark-Watzinger,Unbekannt,196,0.0,0.0,0.0464770083251096,0.0,0.051285770224805,0.0,0.0,0.0044797769724004,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012106100,Lina,Seitzl,SPD,41,0.0005482985238144,0.0,0.0018291042540511,0.0,0.0173764250233248,0.0176155310399942,0.0,0.0044800562912462,6,Gesetzgebungsverfahren und Verwaltung
121,2023-09-20,ID2012106200,Bettina,Stark-Watzinger,Unbekannt,142,0.0,0.0,0.0,0.0,0.0903470478291378,0.0160057520948237,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012106300,Nicole,Gohlke,Die Linke,120,0.0018792845796143,0.0,0.0295625011872741,0.000434453200051,0.0017868870260815,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012106400,Bettina,Stark-Watzinger,Unbekannt,179,0.0013916409022636,0.0,0.0292139069320922,0.0,0.0498827119922793,0.0,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012106500,Ria,Schröder,FDP,112,0.0085975674430306,0.0,0.0207711246114246,0.0007926352780375,0.0381372012992101,0.0018188586192733,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012106600,Bettina,Stark-Watzinger,Unbekannt,150,0.0,0.0010268865740085,0.0461414743854462,0.0,0.0135068578395785,0.0020898512365599,0.0,0.0029235530168832,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012106700,Thomas,Jarzombek,CDU/CSU,89,0.006051233875924,0.0,0.0370402838025077,0.0004741083248272,0.0124781311697424,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012106800,Bettina,Stark-Watzinger,Unbekannt,145,0.0015029536590405,0.0,0.0512882037277515,0.0,0.001993098910428,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012106900,Katrin,Staffler,CDU/CSU,76,0.0,0.0,0.0394659092536271,0.0,0.0094745600188088,0.0,0.0,0.0068855791103711,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107000,Bettina,Stark-Watzinger,Unbekannt,72,0.0073224508756253,0.0,0.0407816966761999,0.0,0.0067112199736675,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107100,Nina,Stahr,Grüne,97,0.0036285788112318,0.0,0.040879744810383,0.0,0.0187811086476695,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107200,Bettina,Stark-Watzinger,Unbekannt,157,0.0014434194920248,0.0,0.021662961121146,0.0,0.056294712630304,0.0064922711664794,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012107300,Nicole,Gohlke,Die Linke,120,0.0,0.0018812584430829,0.038182927735978,0.0,0.0515068297843184,0.0,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012107400,Bettina,Stark-Watzinger,Unbekannt,188,0.0007758148375514,0.0,0.0549135122980676,0.0,0.0290201496143988,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107500,Nicole,Gohlke,Die Linke,91,0.0187554001063718,0.0,0.0006157707143388,0.0,0.0079414313545357,0.0070866280674212,0.0276076332039057,0.0036893227842686,7,Bundeswehr / Auslandseinsätze / Verteidigung
121,2023-09-20,ID2012107600,Bettina,Stark-Watzinger,Unbekannt,145,0.0007001918643692,0.0,0.0624166569642705,0.0,0.0,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107700,Thomas,Jarzombek,CDU/CSU,97,0.0,0.001009471117607,0.0392996695391432,0.0012380548868334,0.0,0.0061118602412035,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107800,Bettina,Stark-Watzinger,Unbekannt,227,0.0,0.0,0.0496523101975566,0.0,0.0337319387720051,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012107900,Lina,Seitzl,SPD,77,0.0,0.0024595024334065,0.0427138742514033,0.0,0.0483556424232388,0.0,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108000,Bettina,Stark-Watzinger,Unbekannt,177,0.0,0.0,0.0673794198185019,0.0,0.0396328327496047,0.0,0.0,0.0,3,"Bildung, Soziales und Kommunalfinanzierung"
121,2023-09-20,ID2012108100,Lars,Rohwer,CDU/CSU,103,0.0013958396726825,0.0,0.0192616612779293,0.0,0.0598792891476756,0.0103319686623469,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108200,Bettina,Stark-Watzinger,Unbekannt,183,0.0104069049815563,0.0032006144381468,0.031219606516675,0.0,0.0345881979931878,0.0048970469564853,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108300,Manuel,Höferlin,FDP,150,0.0,0.0058891931169607,0.0290996172121034,0.0,0.0533885195287032,0.00726859376575,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108400,Nancy,Faeser,Unbekannt,212,0.0,0.0006335035305933,0.0366984229786503,3.942734882564645e-05,0.0808661400683031,0.0,0.0018765894782405,0.0020599359902318,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108500,Manuel,Höferlin,FDP,141,0.0,0.0048997181382388,0.0329158698086175,0.0,0.0578604881347467,0.0,0.0,0.0034682088037024,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108600,Nancy,Faeser,Unbekannt,158,0.0,0.0017082521651231,0.0250835484190666,0.0,0.0724028043989093,0.0114289732923728,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
121,2023-09-20,ID2012108700,Leon,Eckert,Grüne,132,0.0015472190334103,0.0,0.0176974531267606,0.0,0.0243407201508761,0.0233348196022179,0.0,0.0,5,Fragestunde und Parlamentarische Anfragen
